id,msg_sum,msg_avg,rec_sum,rec_avg,msg_word_count,rec_word_count
362,16.1,2.3000000000000003,0,,7,0
361,16.4,2.05,0,,8,0
362,14.34,2.39,0,,6,0
361,11.07,2.7675,0,,4,0
362,11.03,2.206,0,,5,0
361,45.09999999999999,2.6529411764705877,0,,17,0
362,11.18,2.795,0,,4,0
361,69.45,2.315,0,,30,0
362,2.17,2.17,0,,1,0
361,42.510000000000005,2.500588235294118,0,,17,0
362,7.300000000000001,2.4333333333333336,0,,3,0
361,72.42,2.7853846153846153,0,,26,0
362,60.79,2.6430434782608696,0,,23,0
361,4.11,4.11,0,,1,0
362,19.099999999999998,3.183333333333333,0,,6,0
361,24.490000000000002,2.4490000000000003,0,,10,0
362,14.080000000000002,2.346666666666667,0,,6,0
361,71.72,2.473103448275862,0,,29,0
362,12.420000000000002,2.0700000000000003,0,,6,0
361,4.2299999999999995,2.1149999999999998,0,,2,0
362,46.089999999999996,3.545384615384615,0,,13,0
361,5.0,5.0,0,,1,0
362,0,,0,,0,0
361,4.97,1.6566666666666665,0,,3,0
362,9.79,2.4475,0,,4,0
361,12.450000000000001,2.49,0,,5,0
362,24.079999999999995,2.675555555555555,0,,9,0
361,47.97,2.2842857142857143,0,,21,0
362,29.199999999999996,2.433333333333333,0,,12,0
361,45.410000000000004,3.0273333333333334,0,,15,0
362,12.4,2.48,0,,5,0
361,9.120000000000001,2.2800000000000002,0,,4,0
362,107.81999999999998,2.764615384615384,0,,39,0
361,17.12,2.4457142857142857,0,,7,0
362,17.5,3.5,0,,5,0
361,31.400000000000006,2.2428571428571433,0,,14,0
362,11.71,2.9275,0,,4,0
361,31.180000000000003,3.1180000000000003,0,,10,0
362,9.82,3.2733333333333334,0,,3,0
361,26.77,2.9744444444444444,0,,9,0
362,9.61,2.4025,0,,4,0
361,245.88000000000005,2.387184466019418,0,,103,0
362,34.449999999999996,2.870833333333333,0,,12,0
361,17.41,2.17625,0,,8,0
362,78.60000000000001,2.535483870967742,0,,31,0
361,18.44,2.6342857142857143,0,,7,0
362,13.190000000000001,2.6380000000000003,0,,5,0
361,31.709999999999997,2.6424999999999996,0,,12,0
362,8.89,2.9633333333333334,0,,3,0
361,11.32,2.2640000000000002,0,,5,0
362,20.47,2.0469999999999997,0,,10,0
361,7.3500000000000005,2.45,0,,3,0
362,68.97,2.3782758620689655,0,,29,0
361,24.61,2.7344444444444442,0,,9,0
362,5.84,2.92,0,,2,0
361,8.280000000000001,2.7600000000000002,0,,3,0
362,13.620000000000001,2.27,0,,6,0
361,9.3,2.325,0,,4,0
362,2.18,2.18,0,,1,0
361,36.61,2.288125,0,,16,0
362,63.22,2.6341666666666668,0,,24,0
361,9.540000000000001,2.3850000000000002,0,,4,0
362,10.959999999999999,2.1919999999999997,0,,5,0
361,15.919999999999998,2.653333333333333,0,,6,0
362,1.54,1.54,0,,1,0
361,9.07,3.0233333333333334,0,,3,0
362,63.95999999999999,2.7808695652173907,0,,23,0
361,6.63,2.21,0,,3,0
362,31.619999999999997,2.635,0,,12,0
362,10.07,3.356666666666667,0,,3,0
361,2.11,2.11,0,,1,0
362,34.03,3.403,0,,10,0
361,12.96,3.24,0,,4,0
362,45.760000000000005,2.691764705882353,0,,17,0
361,3.63,3.63,0,,1,0
362,21.189999999999998,2.3544444444444443,0,,9,0
361,4.82,2.41,0,,2,0
362,18.09,3.015,0,,6,0
361,44.349999999999994,2.6088235294117643,0,,17,0
362,3.23,1.615,0,,2,0
361,18.9,2.6999999999999997,0,,7,0
362,47.91,2.6616666666666666,0,,18,0
361,30.83,3.0829999999999997,0,,10,0
362,27.2,2.7199999999999998,0,,10,0
361,16.29,2.715,0,,6,0
362,7.3500000000000005,2.45,0,,3,0
361,9.15,2.2875,0,,4,0
362,24.970000000000002,2.4970000000000003,0,,10,0
361,33.67999999999999,3.3679999999999994,0,,10,0
362,72.8,2.696296296296296,0,,27,0
361,9.39,3.1300000000000003,0,,3,0
362,40.04,2.6693333333333333,0,,15,0
361,11.440000000000001,2.2880000000000003,0,,5,0
362,35.489999999999995,2.3659999999999997,0,,15,0
361,17.75,2.21875,0,,8,0
362,21.32,2.132,0,,10,0
361,10.13,2.0260000000000002,0,,5,0
362,27.43,3.0477777777777777,0,,9,0
361,18.92,2.7028571428571433,0,,7,0
362,80.56,2.8771428571428572,0,,28,0
361,9.06,2.265,0,,4,0
362,28.57,4.081428571428572,0,,7,0
361,2.96,2.96,0,,1,0
361,22.53,2.5033333333333334,0,,9,0
362,2.0,2.0,0,,1,0
361,10.81,2.162,0,,5,0
362,2.52,2.52,0,,1,0
361,2.45,2.45,0,,1,0
362,10.42,3.473333333333333,0,,3,0
361,30.130000000000003,3.0130000000000003,0,,10,0
362,10.26,2.565,0,,4,0
361,8.0,4.0,0,,2,0
362,18.09,2.584285714285714,0,,7,0
361,109.87,2.9694594594594594,0,,37,0
362,3.36,1.68,0,,2,0
362,73.97999999999999,2.9591999999999996,0,,25,0
362,6.71,2.236666666666667,0,,3,0
362,58.0,3.2222222222222223,0,,18,0
361,12.610000000000001,2.5220000000000002,0,,5,0
362,46.730000000000004,2.4594736842105265,0,,19,0
361,150.74000000000004,2.5123333333333338,0,,60,0
362,11.26,2.815,0,,4,0
361,131.74999999999997,2.927777777777777,0,,45,0
362,18.32,3.0533333333333332,0,,6,0
361,76.21000000000001,2.7217857142857147,0,,28,0
366,15.54,2.2199999999999998,0,,7,0
365,42.37,2.648125,0,,16,0
366,20.66,3.4433333333333334,0,,6,0
365,29.779999999999998,2.2907692307692304,0,,13,0
366,40.35,2.521875,0,,16,0
365,2.61,2.61,0,,1,0
366,35.26,2.938333333333333,0,,12,0
365,21.060000000000002,2.1060000000000003,0,,10,0
366,6.5600000000000005,2.186666666666667,0,,3,0
365,30.310000000000002,2.165,0,,14,0
366,42.120000000000005,2.4776470588235298,0,,17,0
365,103.7,2.2543478260869567,0,,46,0
366,11.299999999999999,1.883333333333333,0,,6,0
365,5.970000000000001,1.9900000000000002,0,,3,0
366,42.0,2.4705882352941178,0,,17,0
365,59.120000000000005,2.273846153846154,0,,26,0
366,28.700000000000003,2.6090909090909093,0,,11,0
365,6.279999999999999,2.0933333333333333,0,,3,0
366,62.309999999999995,2.59625,0,,24,0
365,40.56,2.535,0,,16,0
366,41.82,2.61375,0,,16,0
365,7.83,1.566,0,,5,0
366,9.39,1.8780000000000001,0,,5,0
365,40.85999999999999,2.2699999999999996,0,,18,0
365,100.07000000000001,2.274318181818182,0,,44,0
366,53.56000000000002,2.3286956521739137,0,,23,0
365,69.99,2.2577419354838706,0,,31,0
366,36.160000000000004,2.4106666666666667,0,,15,0
365,7.720000000000001,2.5733333333333337,0,,3,0
366,16.56,2.07,0,,8,0
365,53.12,2.2133333333333334,0,,24,0
366,1.54,1.54,0,,1,0
365,51.28000000000001,2.698947368421053,0,,19,0
366,18.43,2.632857142857143,0,,7,0
365,3.2,3.2,0,,1,0
366,3.79,1.895,0,,2,0
365,51.10999999999999,2.129583333333333,0,,24,0
366,19.330000000000002,2.7614285714285716,0,,7,0
365,32.83,2.525384615384615,0,,13,0
366,12.979999999999999,2.5959999999999996,0,,5,0
365,21.89,2.4322222222222223,0,,9,0
366,1.48,1.48,0,,1,0
365,101.63999999999999,2.3099999999999996,0,,44,0
366,21.080000000000002,3.0114285714285716,0,,7,0
365,7.58,1.895,0,,4,0
366,18.18,2.597142857142857,0,,7,0
365,0,,0,,0,0
366,1.77,1.77,0,,1,0
365,8.26,2.065,0,,4,0
366,36.28,2.4186666666666667,0,,15,0
365,3.36,1.68,0,,2,0
366,16.54,2.3628571428571425,0,,7,0
365,34.720000000000006,2.314666666666667,0,,15,0
365,76.43,2.3884375,0,,32,0
366,12.569999999999999,2.0949999999999998,0,,6,0
365,5.81,1.9366666666666665,0,,3,0
366,9.370000000000001,2.3425000000000002,0,,4,0
365,73.64000000000001,2.231515151515152,0,,33,0
366,12.38,2.476,0,,5,0
365,7.0,2.3333333333333335,0,,3,0
366,21.15,2.64375,0,,8,0
365,10.1,3.3666666666666667,0,,3,0
366,8.479999999999999,2.826666666666666,0,,3,0
365,81.41999999999999,2.394705882352941,0,,34,0
366,28.390000000000004,2.3658333333333337,0,,12,0
365,24.200000000000003,2.2,0,,11,0
366,32.86,2.347142857142857,0,,14,0
365,204.16999999999993,2.3467816091954017,0,,87,0
366,7.68,1.92,0,,4,0
365,12.72,1.8171428571428572,0,,7,0
366,0,,0,,0,0
365,25.97,2.360909090909091,0,,11,0
366,21.27,2.65875,0,,8,0
365,28.729999999999997,2.6118181818181814,0,,11,0
365,67.25000000000001,2.4907407407407414,0,,27,0
366,1.89,1.89,0,,1,0
365,66.63,2.1493548387096775,0,,31,0
366,1.89,1.89,0,,1,0
365,37.050000000000004,2.47,0,,15,0
366,30.840000000000003,2.3723076923076927,0,,13,0
365,71.22999999999999,2.6381481481481477,0,,27,0
366,17.020000000000003,3.404000000000001,0,,5,0
365,15.12,3.024,0,,5,0
366,17.66,2.9433333333333334,0,,6,0
365,42.37000000000001,2.3538888888888896,0,,18,0
366,10.15,2.0300000000000002,0,,5,0
365,35.66,2.377333333333333,0,,15,0
366,23.6,2.6222222222222222,0,,9,0
365,3.59,3.59,0,,1,0
366,10.409999999999998,2.082,0,,5,0
365,2.45,2.45,0,,1,0
366,2.45,2.45,0,,1,0
365,11.08,1.8466666666666667,0,,6,0
366,1.44,1.44,0,,1,0
365,10.34,2.585,0,,4,0
366,5.13,1.71,0,,3,0
365,17.720000000000002,2.5314285714285716,0,,7,0
366,13.74,1.9628571428571429,0,,7,0
365,15.440000000000001,2.5733333333333337,0,,6,0
365,2.68,2.68,0,,1,0
366,55.94,2.4321739130434783,0,,23,0
365,8.110000000000001,2.0275000000000003,0,,4,0
366,36.169999999999995,2.782307692307692,0,,13,0
365,3.36,1.68,0,,2,0
366,15.419999999999998,2.2028571428571424,0,,7,0
365,33.2,2.553846153846154,0,,13,0
366,52.24000000000001,2.2713043478260873,0,,23,0
365,18.400000000000002,2.3000000000000003,0,,8,0
365,25.89,1.9915384615384615,0,,13,0
366,7.119999999999999,2.373333333333333,0,,3,0
365,17.14,2.1425,0,,8,0
366,18.5,2.0555555555555554,0,,9,0
365,45.60000000000001,2.2800000000000002,0,,20,0
366,87.28999999999999,2.56735294117647,0,,34,0
365,54.149999999999984,2.256249999999999,0,,24,0
366,7.74,1.935,0,,4,0
365,13.52,1.9314285714285713,0,,7,0
366,33.68,2.4057142857142857,0,,14,0
365,5.68,1.8933333333333333,0,,3,0
366,44.59999999999999,2.2299999999999995,0,,20,0
365,67.17,2.3989285714285713,0,,28,0
366,12.32,2.0533333333333332,0,,6,0
365,25.990000000000002,1.9992307692307694,0,,13,0
366,1.89,1.89,0,,1,0
365,35.63999999999999,1.9799999999999995,0,,18,0
366,53.129999999999995,2.6565,0,,20,0
365,1.89,1.89,0,,1,0
366,1.04,1.04,0,,1,0
365,30.25,2.1607142857142856,0,,14,0
366,7.06,3.53,0,,2,0
365,16.55,2.06875,0,,8,0
366,14.829999999999998,2.9659999999999997,0,,5,0
365,151.41,2.2266176470588235,0,,68,0
365,26.440000000000005,2.033846153846154,0,,13,0
366,30.73,2.3638461538461537,0,,13,0
365,0,,0,,0,0
366,17.43,2.4899999999999998,0,,7,0
365,3.86,1.93,0,,2,0
366,19.44,2.16,0,,9,0
365,13.219999999999999,2.6439999999999997,0,,5,0
366,54.72,2.28,0,,24,0
365,26.509999999999998,2.9455555555555555,0,,9,0
366,11.809999999999999,1.968333333333333,0,,6,0
365,24.74,2.249090909090909,0,,11,0
366,35.60999999999999,2.2256249999999995,0,,16,0
365,43.42,2.4122222222222223,0,,18,0
366,29.48,2.4566666666666666,0,,12,0
365,25.93,1.9946153846153847,0,,13,0
366,94.80000000000001,2.2571428571428576,0,,42,0
365,39.489999999999995,2.1938888888888886,0,,18,0
366,15.350000000000001,2.192857142857143,0,,7,0
365,6.13,2.0433333333333334,0,,3,0
366,13.76,2.752,0,,5,0
365,28.009999999999998,2.0007142857142854,0,,14,0
366,31.339999999999996,2.4107692307692306,0,,13,0
365,21.500000000000004,3.071428571428572,0,,7,0
366,11.430000000000001,2.2860000000000005,0,,5,0
365,34.19,3.108181818181818,0,,11,0
366,15.36,2.56,0,,6,0
366,1.89,1.89,0,,1,0
365,15.860000000000001,1.9825000000000002,0,,8,0
366,17.41,2.17625,0,,8,0
365,27.189999999999998,3.021111111111111,0,,9,0
366,5.43,1.8099999999999998,0,,3,0
365,19.19,3.1983333333333337,0,,6,0
366,38.239999999999995,2.731428571428571,0,,14,0
365,0,,0,,0,0
366,5.199999999999999,1.7333333333333332,0,,3,0
365,30.700000000000003,1.9187500000000002,0,,16,0
366,9.76,1.952,0,,5,0
365,43.8,1.9909090909090907,0,,22,0
366,2.72,2.72,0,,1,0
365,103.72999999999999,2.4697619047619046,0,,42,0
366,54.49,2.3691304347826088,0,,23,0
365,1.54,1.54,0,,1,0
366,11.52,2.304,0,,5,0
365,37.669999999999995,2.0927777777777776,0,,18,0
366,44.73,2.485,0,,18,0
365,10.05,2.0100000000000002,0,,5,0
366,11.54,2.308,0,,5,0
365,16.14,2.3057142857142856,0,,7,0
365,19.68,3.28,0,,6,0
366,11.010000000000002,2.7525000000000004,0,,4,0
365,25.200000000000003,2.5200000000000005,0,,10,0
366,24.28,2.0233333333333334,0,,12,0
365,36.62,2.441333333333333,0,,15,0
366,5.300000000000001,1.7666666666666668,0,,3,0
365,72.61,2.342258064516129,0,,31,0
366,4.76,1.5866666666666667,0,,3,0
365,24.490000000000002,2.4490000000000003,0,,10,0
366,15.73,1.96625,0,,8,0
365,0,,0,,0,0
366,22.200000000000003,2.466666666666667,0,,9,0
365,10.34,2.585,0,,4,0
366,9.99,2.4975,0,,4,0
365,8.16,2.72,0,,3,0
366,30.509999999999998,2.7736363636363635,0,,11,0
365,23.430000000000003,2.3430000000000004,0,,10,0
366,3.07,3.07,0,,1,0
365,18.02,2.5742857142857143,0,,7,0
366,3.15,3.15,0,,1,0
365,21.05,2.105,0,,10,0
366,52.70000000000001,2.2913043478260873,0,,23,0
365,52.69,2.773157894736842,0,,19,0
366,18.369999999999997,3.061666666666666,0,,6,0
365,18.23,2.27875,0,,8,0
366,16.919999999999998,2.417142857142857,0,,7,0
365,28.150000000000002,2.559090909090909,0,,11,0
366,13.03,2.1716666666666664,0,,6,0
365,21.849999999999994,2.427777777777777,0,,9,0
366,1.52,1.52,0,,1,0
365,19.759999999999998,2.1955555555555555,0,,9,0
366,9.969999999999999,2.4924999999999997,0,,4,0
365,2.11,2.11,0,,1,0
367,9.92,4.96,0,,2,0
368,9.120000000000001,3.0400000000000005,0,,3,0
368,83.60000000000001,2.6125000000000003,0,,32,0
368,4.8,1.5999999999999999,0,,3,0
367,7.72,1.93,0,,4,0
368,1.89,1.89,0,,1,0
367,15.41,2.5683333333333334,0,,6,0
368,3.47,3.47,0,,1,0
367,22.83,2.283,0,,10,0
367,6.61,2.2033333333333336,0,,3,0
368,23.259999999999998,2.5844444444444443,0,,9,0
367,1.93,1.93,0,,1,0
368,12.969999999999999,2.1616666666666666,0,,6,0
367,8.55,2.1375,0,,4,0
368,3.33,3.33,0,,1,0
367,36.449999999999996,2.4299999999999997,0,,15,0
368,6.94,3.47,0,,2,0
367,19.759999999999998,2.1955555555555555,0,,9,0
368,12.04,4.013333333333333,0,,3,0
367,16.03,2.29,0,,7,0
368,3.47,3.47,0,,1,0
367,47.59,2.3795,0,,20,0
368,37.099999999999994,2.473333333333333,0,,15,0
368,6.56,1.64,0,,4,0
368,89.19000000000001,2.6232352941176473,0,,34,0
367,4.0,4.0,0,,1,0
368,54.5,2.8684210526315788,0,,19,0
368,12.33,2.466,0,,5,0
367,25.36,2.305454545454545,0,,11,0
368,42.06999999999999,2.3372222222222216,0,,18,0
367,37.99000000000001,2.2347058823529418,0,,17,0
368,3.33,3.33,0,,1,0
367,31.110000000000003,2.5925000000000002,0,,12,0
368,1.89,1.89,0,,1,0
367,12.309999999999999,2.4619999999999997,0,,5,0
368,1.89,1.89,0,,1,0
367,8.42,2.8066666666666666,0,,3,0
368,53.88999999999999,2.4495454545454542,0,,22,0
368,72.78,2.509655172413793,0,,29,0
368,22.03,2.75375,0,,8,0
367,20.72,2.302222222222222,0,,9,0
368,1.89,1.89,0,,1,0
368,2.21,2.21,0,,1,0
367,2.28,2.28,0,,1,0
368,76.68000000000002,2.3962500000000007,0,,32,0
367,19.220000000000002,2.4025000000000003,0,,8,0
368,4.88,4.88,0,,1,0
367,18.23,2.6042857142857145,0,,7,0
368,21.159999999999997,3.0228571428571422,0,,7,0
367,2.14,2.14,0,,1,0
368,74.05,2.2439393939393937,0,,33,0
368,10.29,3.4299999999999997,0,,3,0
368,54.790000000000006,2.3821739130434785,0,,23,0
367,1.89,1.89,0,,1,0
368,16.4,3.28,0,,5,0
368,8.95,2.983333333333333,0,,3,0
368,12.599999999999998,3.1499999999999995,0,,4,0
368,11.09,2.7725,0,,4,0
368,23.96,2.6622222222222223,0,,9,0
367,3.36,1.68,0,,2,0
368,34.13,2.6253846153846156,0,,13,0
367,10.39,2.0780000000000003,0,,5,0
368,23.839999999999996,2.167272727272727,0,,11,0
367,23.75,2.638888888888889,0,,9,0
368,2.04,2.04,0,,1,0
368,18.250000000000004,2.027777777777778,0,,9,0
367,26.83,2.683,0,,10,0
368,25.04,2.2763636363636364,0,,11,0
368,59.35999999999999,2.698181818181818,0,,22,0
368,37.41,2.4939999999999998,0,,15,0
367,7.89,2.63,0,,3,0
368,14.540000000000001,2.4233333333333333,0,,6,0
367,21.77,3.11,0,,7,0
368,14.64,4.88,0,,3,0
367,43.949999999999996,3.139285714285714,0,,14,0
368,16.419999999999998,2.7366666666666664,0,,6,0
367,29.86,2.9859999999999998,0,,10,0
368,32.37,2.6975,0,,12,0
368,9.26,2.315,0,,4,0
368,46.82,2.2295238095238097,0,,21,0
368,25.829999999999995,2.5829999999999993,0,,10,0
367,7.010000000000001,2.336666666666667,0,,3,0
368,8.93,2.2325,0,,4,0
368,15.479999999999997,2.5799999999999996,0,,6,0
368,35.82,2.1070588235294117,0,,17,0
368,27.96,2.7960000000000003,0,,10,0
367,3.36,1.68,0,,2,0
368,12.279999999999998,2.4559999999999995,0,,5,0
367,3.36,1.68,0,,2,0
368,48.32,2.300952380952381,0,,21,0
367,18.85,2.35625,0,,8,0
368,13.06,2.612,0,,5,0
367,28.769999999999996,2.6154545454545453,0,,11,0
367,7.909999999999999,1.9774999999999998,0,,4,0
368,6.39,2.13,0,,3,0
368,28.900000000000002,2.4083333333333337,0,,12,0
367,49.59,3.099375,0,,16,0
367,37.61,2.5073333333333334,0,,15,0
368,15.040000000000001,2.506666666666667,0,,6,0
367,3.67,3.67,0,,1,0
368,20.39,2.2655555555555558,0,,9,0
367,28.900000000000002,2.4083333333333337,0,,12,0
368,29.49,2.4575,0,,12,0
367,2.14,2.14,0,,1,0
368,29.14,2.4283333333333332,0,,12,0
368,17.080000000000002,2.4400000000000004,0,,7,0
368,59.01,2.682272727272727,0,,22,0
368,47.29,2.955625,0,,16,0
367,4.33,4.33,0,,1,0
368,114.6,2.491304347826087,0,,46,0
367,4.82,2.41,0,,2,0
368,9.030000000000001,3.0100000000000002,0,,3,0
368,12.47,3.1175,0,,4,0
367,13.049999999999999,3.2624999999999997,0,,4,0
